Locale,Tag,Environment,appinfra.localtesting,appinfra.localtesting.kindex,userreg.janrain.cdn,userreg.janrain.cdn.kindex,userreg.janrain.api,userreg.landing.emailverif,userreg.landing.resetpass,userreg.landing.myphilips,userreg.hsdp.userserv,userreg.smssupported,userreg.urx.verificationsmscode,cc.cdls,cc.atos,cc.emailformurl,cc.productreviewurl,cc.prx.category,prxclient.assets,prxclient.summary,prxclient.support
es_ES,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.es/c-w/verify-account.html,https://www.philips.es/myphilips/reset-password.html?cl=mob,https://www.philips.es/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_ES/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=es&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.es/content/%productSector%/es_ES/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.es%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_ES/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.support
es_ES,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.es/c-w/verify-account.html,https://dev.philips.es/myphilips/reset-password.html?cl=mob,https://dev.philips.es/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_ES/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=es&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.es/content/%productSector%/es_ES/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.es%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_ES/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.support
es_ES,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.es/c-w/verify-account.html,https://tst.philips.es/myphilips/reset-password.html?cl=mob,https://tst.philips.es/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_ES/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=es&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.es/content/%productSector%/es_ES/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.es%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_ES/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/es_ES/%catalog%/products/%ctn%.support
es_MX,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.com.mx/c-w/verify-account.html,https://acc.philips.com.mx/myphilips/reset-password.html?cl=mob,https://acc.philips.com.mx/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_MX/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=mx&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.mx/content/%productSector%/es_MX/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.mx%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_MX/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.support
es_MX,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/es_MX/verify-account.html,http://10.128.41.111:4503/content/B2C/es_MX/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/es_MX/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/es_MX/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=mx&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.mx/content/%productSector%/es_MX/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.mx%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_MX/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.support
es_MX,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.com.mx/c-w/verify-account.html,https://www.philips.com.mx/myphilips/reset-password.html?cl=mob,https://www.philips.com.mx/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_MX/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=mx&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.mx/content/%productSector%/es_MX/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.mx%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_MX/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.support
es_MX,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.com.mx/c-w/verify-account.html,https://dev.philips.com.mx/myphilips/reset-password.html?cl=mob,https://dev.philips.com.mx/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_MX/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=mx&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.mx/content/%productSector%/es_MX/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.mx%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_MX/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.support
es_MX,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.com.mx/c-w/verify-account.html,https://tst.philips.com.mx/myphilips/reset-password.html?cl=mob,https://tst.philips.com.mx/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_MX/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=mx&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.mx/content/%productSector%/es_MX/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.mx%productReviewURL%/valoracionesyresenas,https://www.philips.com/prx/category/%productSector%/es_MX/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/es_MX/%catalog%/products/%ctn%.support
es_PE,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.com.pe/c-w/verify-account.html,https://acc.philips.com.pe/myphilips/reset-password.html?cl=mob,https://acc.philips.com.pe/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_PE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=pe&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.pe/content/%productSector%/es_PE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.pe%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/es_PE/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.support
es_PE,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/es_PE/verify-account.html,http://10.128.41.111:4503/content/B2C/es_PE/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/es_PE/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/es_PE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=pe&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.pe/content/%productSector%/es_PE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.pe%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/es_PE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.support
es_PE,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.com.pe/c-w/verify-account.html,https://www.philips.com.pe/myphilips/reset-password.html?cl=mob,https://www.philips.com.pe/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_PE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=pe&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.pe/content/%productSector%/es_PE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.pe%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/es_PE/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.support
es_PE,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.com.pe/c-w/verify-account.html,https://dev.philips.com.pe/myphilips/reset-password.html?cl=mob,https://dev.philips.com.pe/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_PE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=pe&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.pe/content/%productSector%/es_PE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.pe%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/es_PE/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.support
es_PE,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.com.pe/c-w/verify-account.html,https://tst.philips.com.pe/myphilips/reset-password.html?cl=mob,https://tst.philips.com.pe/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/es_PE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=pe&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.com.pe/content/%productSector%/es_PE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.com.pe%productReviewURL%.reviewandawards,https://www.philips.com/prx/category/%productSector%/es_PE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/es_PE/%catalog%/products/%ctn%.support
et_EE,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.ee/c-w/verify-account.html,https://acc.philips.ee/myphilips/reset-password.html?cl=mob,https://acc.philips.ee/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/et_EE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ee&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ee/content/%productSector%/et_EE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ee%productReviewURL%/arvustusjaauhinnad,https://www.philips.com/prx/category/%productSector%/et_EE/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.support
et_EE,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/et_EE/verify-account.html,http://10.128.41.111:4503/content/B2C/et_EE/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/et_EE/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/et_EE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ee&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ee/content/%productSector%/et_EE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ee%productReviewURL%/arvustusjaauhinnad,https://www.philips.com/prx/category/%productSector%/et_EE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.support
et_EE,apps++env+prod,Production,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.janraincapture.com,https://www.philips.ee/c-w/verify-account.html,https://www.philips.ee/myphilips/reset-password.html?cl=mob,https://www.philips.ee/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/et_EE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ee&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ee/content/%productSector%/et_EE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ee%productReviewURL%/arvustusjaauhinnad,https://www.philips.com/prx/category/%productSector%/et_EE/%productCatalog%/%productSubcategory%.json,https://www.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.assets,https://www.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.summary,https://www.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.support
et_EE,apps++env+stage,Staging,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://dev.philips.ee/c-w/verify-account.html,https://dev.philips.ee/myphilips/reset-password.html?cl=mob,https://dev.philips.ee/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/et_EE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ee&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ee/content/%productSector%/et_EE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ee%productReviewURL%/arvustusjaauhinnad,https://www.philips.com/prx/category/%productSector%/et_EE/%productCatalog%/%productSubcategory%.json,https://dev.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.assets,https://dev.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.summary,https://dev.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.support
et_EE,apps++env+test,Testing,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips-test.dev.janraincapture.com,https://tst.philips.ee/c-w/verify-account.html,https://tst.philips.ee/myphilips/reset-password.html?cl=mob,https://tst.philips.ee/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/et_EE/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=ee&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.ee/content/%productSector%/et_EE/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.ee%productReviewURL%/arvustusjaauhinnad,https://www.philips.com/prx/category/%productSector%/et_EE/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/et_EE/%catalog%/products/%ctn%.support
fi_FI,apps++env+acc,Acceptance,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.eval.janraincapture.com,https://acc.philips.fi/c-w/verify-account.html,https://acc.philips.fi/myphilips/reset-password.html?cl=mob,https://acc.philips.fi/myphilips/login.html,,,,https://www.philips.com/prx/cdls/%productSector%/fi_FI/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=fi&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.fi/content/%productSector%/fi_FI/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.fi%productReviewURL%/palkinnot-ja-arvostelut,https://www.philips.com/prx/category/%productSector%/fi_FI/%productCatalog%/%productSubcategory%.json,https://acc.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.assets,https://acc.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.summary,https://acc.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.support
fi_FI,apps++env+dev,Development,testing,https://philips.com/0,https://d1lqe9temigv1p.cloudfront.net,https://philips.com/0,https://philips.dev.janraincapture.com,http://10.128.41.111:4503/content/B2C/fi_FI/verify-account.html,http://10.128.41.111:4503/content/B2C/fi_FI/myphilips/reset-password.html?cl=mob,http://10.128.41.111:4503/content/B2C/fi_FI/myphilips/login.html,https://user-registration-assembly-testing.us-east.philips-healthsuite.com,,,https://www.philips.com/prx/cdls/%productSector%/fi_FI/%productCatalog%/%productCategory%.querytype.(fallback),"https://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=fi&type=servicers&sid=cp-dlr&output=json""ttps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&subcategory=%productSubCategory%&country=""tps://www.philips.com/search/search?q=""&lat=%lattitude%&lng=%longitude%&su""ps://www.philips.com/search/search?q",https://www.philips.fi/content/%productSector%/fi_FI/support-home/support-contact-form-mrs.html?param1=%productCategory%&origin=15_global_en_%appName%-app_%appName%-app,https://www.philips.fi%productReviewURL%/palkinnot-ja-arvostelut,https://www.philips.com/prx/category/%productSector%/fi_FI/%productCatalog%/%productSubcategory%.json,https://tst.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.assets,https://tst.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.summary,https://tst.philips.com/prx/product/%sector%/fi_FI/%catalog%/products/%ctn%.support
